id,sex,employment,married,income,digital3
857,0,employed,1,18468,.50377989
858,1,unemployed,1,9296,.5867669
859,1,employed,1,10528,.55346948
860,1,employed,1,27352,.78689289
861,0,student,0,28139,.74550045
862,0,retired,0,2927,0
863,1,student,0,15977,.79181182
864,1,employed,0,18446,.16426881
865,0,employed,0,8738,.50330675
866,0,unemployed,0,0,.81090575
867,1,student,0,53744,.88175625
868,0,employed,1,9481,.012133412
869,1,employed,0,92653,.53349185
870,1,retired,0,19450,.097510971
871,1,student,0,5971,.058961831
872,0,unemployed,1,17405,.62456685
873,0,student,0,5313,.84355271
874,0,employed,1,71966,.65787435
875,1,retired,1,5386,.29223928
876,1,student,0,0,.66955149
877,0,employed,1,99080,.52323169
878,1,employed,0,7568,.60129654
879,1,employed,1,20353,.7635892
880,1,retired,0,14977,0
881,1,employed,1,9324,.25747052
882,1,unemployed,1,9941,.070012383
883,1,unemployed,0,13379,.62677819
884,1,unemployed,0,13162,0
885,1,retired,1,8543,.11845859
886,1,student,0,0,.42010435
887,1,student,0,0,.60485542
888,1,employed,1,5663,0
889,0,unemployed,1,0,.12937987
890,0,unemployed,1,0,.37091967
891,0,unemployed,1,39932,0
892,1,employed,1,41900,.58076334
893,0,employed,1,11566,.54588145
894,1,student,1,34380,.88453841
895,1,employed,0,23491,.2434313
896,0,unemployed,1,19310,.66820145
897,1,employed,1,24615,.017637759
898,0,employed,1,5619,.53460479
899,1,employed,1,12245,.99564219
900,1,retired,1,14139,0
901,0,employed,0,12704,.29604205
902,1,employed,1,9961,0
903,1,employed,1,8839,.61970615
904,0,employed,1,6503,.19222473
905,1,employed,1,8734,.039857469
906,1,employed,1,6626,0
907,1,employed,1,11875,.012173622
908,1,employed,0,11306,.74784434
909,1,employed,1,28186,.66373938
910,0,employed,1,4728,.65504915
911,1,employed,1,9326,.58817786
912,1,employed,1,5234,.52430004
913,0,student,0,0,0
914,1,retired,1,12981,0
915,0,employed,1,14118,.58943266
916,1,student,0,3715,.84750265
917,0,student,0,16091,.019315477
918,0,employed,1,6762,.84985501
919,1,employed,1,11381,0
920,1,employed,1,9697,0
921,1,employed,0,7506,.94360995
922,0,employed,0,14621,0
923,0,employed,1,5973,0
924,1,employed,1,18137,.70476037
925,0,employed,1,6890,.12741341
926,0,employed,1,15367,.039623801
927,1,retired,0,5452,.2032675
928,0,employed,0,8381,.56840259
929,0,employed,1,17763,.81573331
930,0,retired,1,2343,.24491236
931,1,employed,1,32542,.59090239
932,1,retired,0,5545,.06221538
933,0,employed,1,6790,.3022503
934,1,employed,1,8038,.65523493
935,0,student,0,0,.92793489
936,0,employed,1,21280,.32522774
937,1,retired,1,5431,0
938,0,employed,1,10878,.80941027
939,1,retired,1,3654,.22713578
940,0,employed,1,14675,.49906862
941,1,unemployed,1,9804,0
942,0,employed,1,5112,0
943,1,student,0,0,.74120456
944,0,unemployed,1,0,.86008185
945,0,employed,1,4743,.87341863
946,0,employed,1,11883,.52039754
947,1,retired,0,23938,.017091867
948,0,retired,1,5374,.32835823
949,0,employed,1,5664,.90490031
950,1,employed,1,28604,.046482868
951,1,employed,1,10345,.64617348
952,0,retired,1,3708,0
953,1,employed,1,17788,.70652336
954,0,employed,1,6062,.50306636
955,1,unemployed,1,7645,.50878972
956,1,unemployed,1,0,.57344997
957,1,unemployed,1,14734,0
958,1,retired,0,4903,.35616842
959,0,student,0,14932,0
960,1,unemployed,0,0,0
961,1,employed,0,27676,0
962,1,employed,1,10482,.22121234
963,1,retired,1,4213,0
964,1,student,0,0,0
965,0,employed,1,4993,0
966,0,unemployed,1,9354,.97947913
967,0,employed,1,31215,.91903991
968,0,retired,1,6733,.17339888
969,0,student,0,0,.84231532
970,1,employed,1,33282,.14457208
971,0,employed,0,8768,.67223996
972,0,employed,1,26129,.67496645
973,1,employed,0,8511,0
974,1,employed,1,21821,.27252993
975,0,employed,0,10064,.55709976
976,1,unemployed,1,10909,.17942089
977,0,unemployed,1,0,.56403953
978,0,employed,0,9522,0
979,0,student,0,0,.85222697
980,1,employed,1,8553,.31532016
981,1,employed,1,8622,.4383983
982,0,unemployed,1,6805,.30789712
983,1,employed,1,20295,.31182936
984,1,employed,1,32261,.048266578
985,1,employed,1,5668,.081626415
986,1,employed,0,76384,.5195967
987,0,retired,1,6819,.23894659
988,1,retired,0,32623,0
989,0,unemployed,0,0,.72583961
990,0,employed,1,6247,.64074314
991,1,employed,1,123650,.45705
992,0,retired,0,4647,0
993,1,unemployed,0,0,.41713408
994,1,employed,0,8711,.34369242
995,1,employed,1,18828,.60639435
996,0,retired,0,3423,0
997,1,student,0,0,.73337471
998,1,unemployed,1,0,.80295277
999,1,employed,1,62680,.43264198
1000,0,student,0,0,.44824302
1001,1,employed,0,7393,.46997166
1002,1,employed,0,5087,.51392198
1003,1,retired,0,6432,.24095774
1004,1,employed,0,6364,.80050755
1005,1,employed,1,14739,.60115433
1006,0,retired,1,11832,.22488233
1007,1,unemployed,0,23096,0
1008,0,unemployed,1,0,.68829542
1009,1,student,0,21026,.13255757
1010,1,employed,0,23672,0
1011,1,employed,1,20355,.75457603
1012,0,employed,1,151772,.50776601
1013,0,employed,0,11757,.73417902
1014,0,student,0,4912,0
1015,1,employed,0,19434,.5687325
1016,1,employed,1,12303,.42422432
1017,0,employed,1,7495,.93792498
1018,1,unemployed,1,12137,.50371349
1019,1,employed,1,8609,.08651948
1020,0,retired,1,7512,0
1021,1,employed,0,302050,.8168698
1022,0,employed,1,34766,.74375707
1023,1,employed,1,7564,0
1024,0,unemployed,1,0,0
1025,1,employed,1,15729,.04124767
1026,0,unemployed,1,0,.5116713
1027,0,unemployed,1,32681,.95752078
1028,1,employed,0,6602,.8026486
1029,0,retired,1,8223,.25434691
1030,1,student,0,0,.39608914
1031,0,employed,1,19108,.5676679
1032,0,employed,0,40426,.62874883
1033,1,employed,0,8067,.68580502
1034,0,unemployed,1,12901,.30300844
1035,1,employed,1,7530,.77754802
1036,1,employed,1,6456,.17997976
1037,1,unemployed,1,0,0
1038,1,employed,1,12449,.68430638
1039,1,unemployed,1,0,.51240194
1040,1,employed,1,11076,.60340601
1041,1,employed,1,10349,0
1042,1,retired,1,34945,0
1043,0,student,0,6238,.98961282
1044,1,employed,1,17215,.54778272
1045,0,employed,1,9207,0
1046,1,retired,1,15972,0
1047,0,student,0,8067,.89056027
1048,1,employed,1,17699,0
1049,0,retired,0,2765,.028396821
1050,1,student,0,9865,.83596569
1051,1,employed,1,31841,.11400602
1052,1,employed,1,41248,.57977682
1053,1,employed,1,18285,.63155532
1054,1,employed,0,21722,.49457264
1055,0,student,1,14097,.80086643
1056,1,employed,1,13386,.087850466
1057,0,employed,1,4191,.65083325
1058,0,retired,1,7096,0
1059,1,student,0,0,.89990371
1060,1,employed,1,6038,0
1061,0,unemployed,0,0,.92302787
1062,1,employed,1,5755,0
1063,1,student,0,0,0
1064,1,retired,0,5918,.27290994
1065,0,retired,1,6745,.25806695
1066,0,employed,1,7784,.95405138
1067,1,retired,0,158564,0
1068,0,employed,1,8218,.60763443
1069,1,employed,1,8652,0
1070,0,employed,0,17225,.51679558
1071,1,student,0,15953,0
1072,1,employed,1,7718,.460547
1073,0,employed,1,10851,.56491119
1074,0,employed,0,6825,.53010494
1075,1,student,0,0,.15459402
1076,1,employed,1,36897,.61246496
1077,0,unemployed,1,22316,.56310123
1078,1,employed,0,11324,0
1079,0,retired,1,11933,.36381364
1080,1,employed,1,14917,0
1081,0,employed,1,5553,.53425467
1082,1,student,0,15061,.61473185
1083,0,employed,1,6459,.1388319
1084,1,employed,0,13202,.37677917
1085,1,student,0,6136,.84240919
1086,1,employed,1,7993,.67936015
1087,0,employed,1,10192,0
1088,1,employed,0,27340,.014992025
1089,1,retired,1,8887,.25569087
1090,1,employed,0,13600,.58074015
1091,1,employed,0,57208,.50065029
1092,0,employed,1,7237,.34990925
1093,0,retired,0,4286,0
1094,0,employed,0,13371,.61651886
1095,1,unemployed,1,0,.28666082
1096,1,retired,1,26044,0
1097,1,employed,1,30200,.045179274
1098,1,employed,1,17605,.82284075
1099,1,employed,1,6732,.81646526
1100,1,unemployed,0,0,0
1101,1,employed,1,6490,.73142093
1102,1,employed,1,21279,.12161247
1103,1,employed,1,16368,.71776551
1104,0,employed,0,76837,0
1105,1,employed,0,12388,.58563477
1106,1,retired,0,6445,0
1107,1,employed,0,11316,0
1108,1,employed,1,15017,.98112577
1109,1,unemployed,0,30764,.11920077
1110,1,employed,1,14099,0
1111,1,student,0,0,.90846843
1112,1,employed,1,6632,.64222038
1113,1,employed,0,26070,.61312908
1114,1,employed,1,7540,0
1115,0,employed,1,47905,0
1116,0,student,0,7597,.2036137
1117,0,student,0,0,.97568566
1118,1,employed,1,14061,.77677768
1119,1,employed,1,26648,.50024629
1120,1,employed,0,19828,.98680109
1121,1,unemployed,0,7415,.22408146
1122,1,employed,0,40252,.73599219
1123,1,employed,0,15544,.6768986
1124,1,employed,0,15380,0
1125,1,employed,0,16013,.23320642
1126,0,student,0,4541,.92729682
1127,1,employed,0,8396,.75297463
1128,1,employed,0,28493,.59356654
1129,0,retired,1,20513,.2421414
1130,1,employed,1,5791,0
1131,0,student,0,0,.91372699
1132,1,employed,0,159970,0
1133,1,retired,1,7028,.16889705
1134,1,retired,0,4733,.01598596
1135,1,employed,1,5661,.15384227
1136,0,retired,1,3868,0
1137,1,employed,1,8648,0
1138,1,unemployed,1,0,.7242766
1139,1,employed,1,18379,0
1140,0,student,0,7393,.87668777
1141,1,employed,0,9875,.66212583
1142,0,employed,1,4444,.58570355
1143,1,employed,1,5904,.74085259
1144,1,retired,0,3839,.20649095
1145,1,employed,1,45250,.65937072
1146,1,student,0,0,.80335796
1147,1,student,0,0,.83380896
1148,1,employed,1,12595,.23003916
1149,1,employed,1,7441,0
1150,0,student,0,6647,.57269865
1151,1,employed,1,16413,.084962495
1152,0,student,0,10887,.91742164
1153,1,employed,1,19872,0
1154,1,unemployed,1,0,.89439863
1155,1,employed,0,22307,0
1156,1,employed,0,7770,0
1157,0,retired,0,7618,.28978229
1158,1,employed,1,30753,0
1159,0,employed,0,11099,.52483952
1160,1,employed,1,9538,.82348341
1161,1,unemployed,1,0,.77934951
1162,0,student,0,0,.22173019
1163,0,retired,1,9526,.3121486
1164,0,employed,1,5594,.48189113
1165,1,employed,0,9031,.91734642
1166,1,employed,0,44886,.88908631
1167,1,employed,1,8743,.65345788
1168,0,retired,1,16304,.098372787
1169,1,employed,0,9293,.90139854
1170,0,employed,0,20176,.59655315
1171,1,retired,0,4776,0
1172,0,employed,1,7912,.056903914
1173,0,unemployed,1,17191,.47863546
1174,0,employed,1,35928,.91344345
1175,0,unemployed,1,14534,0
1176,1,employed,0,7211,.17362642
1177,1,unemployed,1,10963,0
1178,1,employed,0,25551,.3448059
1179,1,employed,1,14428,.343344
1180,1,student,0,0,.90002596
1181,0,student,0,0,.84734976
1182,1,employed,1,9503,.53128952
1183,1,unemployed,1,0,.10183255
1184,0,unemployed,0,0,.35317263
1185,0,student,0,19495,.62081885
1186,1,employed,1,5803,.19664811
1187,1,retired,1,3979,.31028295
1188,1,employed,1,29874,0
1189,0,employed,0,10661,.12636903
1190,0,employed,1,5871,.23847386
1191,0,retired,0,2623,.21559322
1192,1,employed,1,11085,.52728492
1193,1,student,0,0,.024842363
1194,1,student,0,14770,.89871764
1195,1,employed,1,11301,.34987152
1196,1,student,0,0,.77790344
1197,1,employed,1,6383,.58633453
1198,1,employed,0,21514,0
1199,1,unemployed,1,63436,.50211239
1200,0,student,0,0,.82047528
1201,0,employed,1,8748,0
1202,0,employed,1,7812,.73598474
1203,0,student,0,0,.92472279
1204,0,employed,1,9252,.28634551
1205,0,employed,1,6637,0
1206,0,unemployed,1,0,.31166032
1207,1,employed,0,146346,.35434878
1208,1,employed,1,21858,.47462666
1209,0,employed,1,5333,.83378512
1210,0,employed,1,5189,.38655779
1211,0,employed,0,7567,.59507442
1212,0,employed,1,7318,0
1213,1,student,0,10135,0
1214,0,employed,1,20248,.52318192
1215,1,student,0,0,.86018485
1216,0,employed,1,10163,.028367296
1217,1,employed,1,9641,0
1218,1,unemployed,0,5654,.46610919
1219,1,student,0,0,.23022851
1220,1,employed,1,981854,.46934611
1221,1,retired,1,14549,.035957638
1222,1,student,0,0,.24489388
1223,0,employed,1,57863,.048838437
1224,0,employed,1,45675,0
1225,1,employed,1,62681,.52296579
1226,0,employed,1,18914,.21952525
1227,1,unemployed,0,0,.16397735
1228,1,student,0,0,.86800939
1229,1,employed,1,23023,.5442152
1230,1,employed,1,7916,.044944014
1231,0,unemployed,1,9179,.24076746
1232,1,unemployed,1,22522,.71613026
1233,0,employed,1,4278,0
1234,1,retired,0,8138,0
1235,1,employed,0,31798,0
1236,0,unemployed,1,9709,.76485389
1237,1,student,0,0,.071724936
1238,1,employed,0,5842,.87606108
1239,1,unemployed,1,14926,.58306456
1240,1,employed,1,8930,.55105841
1241,1,unemployed,1,13960,.085677445
1242,0,employed,1,4654,.31813142
1243,0,employed,0,6974,.63514191
1244,0,unemployed,0,6226,0
1245,1,unemployed,1,0,.6192885
1246,0,employed,1,14430,.25584906
1247,0,employed,1,7209,.56040424
1248,0,employed,1,6097,.7582742
1249,1,unemployed,1,21550,0
1250,0,employed,1,11747,.3844468
1251,0,employed,1,5504,.89528698
1252,1,employed,1,33322,.55135292
1253,1,unemployed,1,8068,.81360704
1254,0,employed,1,19521,.67132944
1255,1,student,0,0,.95472276
1256,1,employed,1,12940,.52521634
1257,1,employed,1,34708,.21384448
1258,0,unemployed,1,0,.62333161
1259,0,employed,1,5752,.53096867
1260,0,unemployed,0,14496,.69951588
1261,1,unemployed,1,0,.014026185
1262,1,employed,1,16674,.89624053
1263,1,employed,0,39436,0
1264,1,employed,1,9425,.69589132
1265,0,employed,1,10556,.026607437
1266,1,employed,1,474526,.65233022
1267,1,employed,1,8544,0
1268,1,student,0,3930,.95625436
1269,0,retired,1,379,0
1270,1,student,0,0,.18668629
1271,0,retired,1,9234,0
1272,1,employed,1,6817,.90943021
1273,1,student,0,0,.28607142
1274,1,employed,0,9640,0
1275,0,employed,0,5281,.22558889
1276,1,employed,1,11943,.66056734
1277,1,retired,0,14594,0
1278,1,unemployed,0,0,0
1279,0,retired,1,5199,.062361985
1280,1,employed,1,8931,.19997664
1281,1,employed,1,7867,.73565841
1282,1,employed,1,12065,.64395529
1283,0,employed,1,7831,0
1284,1,employed,0,22255,0
1285,1,student,0,8169,.28483731
1286,1,retired,1,10147,0
1287,0,unemployed,1,0,0
1288,0,employed,0,17758,.51922405
1289,0,employed,1,5112,0
1290,1,employed,0,127049,.54696131
1291,1,employed,0,6118,.80890596
1292,1,employed,0,16429,.5295735
1293,1,retired,1,6857,0
1294,0,employed,1,9014,.12168156
1295,0,student,0,0,.9542942
1296,1,employed,1,7824,0
1297,1,employed,1,6929,.50659537
1298,0,student,0,0,.99494171
1299,0,employed,1,12789,.32175443
1300,1,employed,1,22275,.0093309404
1301,1,student,0,0,.45562226
1302,0,employed,1,14982,.33068806
1303,1,unemployed,1,11515,0
1304,0,employed,1,9580,0
1305,1,retired,1,64019,.29393792
1306,1,employed,0,12163,0
1307,1,employed,0,7491,.15727387
1308,0,employed,0,37887,.72119522
1309,1,employed,1,45715,.53074819
1310,1,employed,1,20416,.79328406
1311,1,employed,1,17251,.98616564
1312,1,employed,1,58974,.55465084
1313,0,employed,1,5718,.86672801
1314,1,employed,1,394048,0
1315,1,employed,1,22136,.61154455
1316,0,employed,0,26148,0
1317,1,employed,1,52785,.73095268
1318,1,employed,1,11871,.82142931
1319,0,employed,1,12807,.5079425
1320,1,unemployed,0,0,0
1321,0,student,0,28225,.37601176
1322,1,employed,1,8229,0
1323,1,employed,1,27769,.58372605
1324,1,employed,1,8214,.15486564
1325,0,retired,1,18237,.21175571
1326,0,student,0,0,.38461941
1327,1,employed,1,22700,.17867094
1328,1,employed,0,6262,.59196341
1329,1,employed,1,18556,.25536147
1330,1,employed,1,17525,.054661449
1331,0,employed,1,4525,.072593786
1332,0,retired,0,35370,.17428032
1333,1,unemployed,1,6403,.73066336
1334,0,unemployed,1,12190,.99201655
1335,0,employed,1,11408,.30750242
1336,1,retired,0,11910,.2506372
1337,1,employed,1,5911,0
1338,1,employed,1,10806,.7238248
1339,0,unemployed,0,22658,.9884752
1340,1,employed,0,8020,.94258016
1341,0,employed,0,9443,.48189598
1342,0,retired,1,3204,0
1343,0,employed,0,38538,.9393695
1344,1,employed,0,6003,.67578584
1345,1,retired,1,17164,0
1346,0,employed,0,32265,.050325334
1347,0,unemployed,1,17517,.64753193
1348,0,employed,1,6062,.48518154
1349,1,employed,1,17458,.12511997
1350,1,employed,1,6249,.27229559
1351,0,employed,1,4793,.061865717
1352,0,student,0,11714,.95021296
1353,0,employed,1,10267,.80052179
1354,0,employed,0,7009,.54694909
1355,1,employed,1,16379,.48439211
1356,0,employed,0,35005,0
1357,1,unemployed,1,17902,0
1358,1,employed,0,7535,.88401723
1359,1,unemployed,1,0,.85074675
1360,1,employed,1,26095,.063093305
1361,1,employed,0,6588,.95566744
1362,0,unemployed,0,0,0
1363,1,employed,1,205148,.23696898
1364,1,employed,1,36054,.55074042
1365,1,employed,1,7306,.70827901
1366,0,unemployed,0,8664,.53629398
1367,1,employed,0,21161,0
1368,0,student,0,14219,.91814297
1369,0,student,0,12490,.72911066
1370,0,unemployed,1,0,.23059048
1371,0,employed,1,20024,0
1372,1,employed,0,12280,.80325049
1373,1,employed,1,15834,.60796976
1374,1,employed,1,13151,.09539707
1375,0,employed,1,22077,.026135769
1376,1,employed,1,23039,0
1377,1,employed,0,10151,.61865854
1378,0,employed,0,6781,.63897508
1379,0,unemployed,1,26658,.62570381
1380,1,employed,1,8488,.50453901
1381,0,employed,1,12604,.22187547
1382,0,student,0,26396,.54462296
1383,1,employed,1,8900,0
1384,1,employed,1,11353,.51955175
1385,0,retired,1,342,.20181391
1386,1,employed,0,11483,.8482936
1387,0,employed,0,12730,.28666076
1388,1,employed,0,11165,0
1389,1,employed,1,17705,0
1390,1,employed,1,6212,.85237378
1391,0,employed,0,6223,.029856909
1392,1,employed,0,6909,0
1393,1,unemployed,0,14602,.7313236
1394,0,student,0,156792,.83329999
1395,1,unemployed,0,79829,.11037631
1396,1,employed,0,23833,0
1397,1,employed,1,8720,.83989114
1398,0,unemployed,1,26521,.30394852
1399,0,employed,1,12693,.61772162
1400,1,employed,1,12102,.6322006
1401,1,unemployed,1,0,0
1402,0,student,0,4534,.91962898
1403,1,employed,0,9025,.041280437
1404,1,unemployed,1,6591,0
1405,1,employed,0,15422,.70233995
1406,1,employed,0,99717,.44248617
1407,1,employed,0,13137,.13548557
1408,0,employed,1,8824,.18994913
1409,0,employed,0,6279,.95287257
1410,0,student,0,4956,.89235485
1411,1,retired,1,6073,0
1412,1,student,1,12320,.6474942
1413,0,unemployed,0,0,0
1414,1,employed,0,53739,.61643451
1415,0,employed,1,5277,.7640866
1416,1,employed,0,9214,.60565406
1417,1,employed,0,62283,.64795744
1418,0,employed,1,7430,.35447612
1419,0,student,0,0,.6722123
1420,1,employed,1,62257,0
1421,0,student,1,0,.98025185
1422,1,employed,1,17617,.71281028
1423,0,student,0,0,.93852502
1424,1,employed,0,6435,.72033411
1425,1,student,1,0,.85010374
1426,1,retired,0,4382,0
1427,1,employed,0,6454,.54376042
1428,1,retired,0,3851,.12361941
